"CRN","AXLE_CNT","CARGO_BD_TYPE","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PUC_NUM","UNIT_NUM","USDOT_NUM","VEH_CONFIG_CD"
2012026946,"05","1","2101 DEEBY DR","","CINNAMINSON","NJ","08077","LA ROBINSON TRUCKING","8567868480","008000","","","","","","","","","","","N","","1","01420271","08"
2012034747,"99","1","1431 BROAD ST","","DRESHER","PA","19025","NDV SCRAP METAL INC","9999999999","073280","","","","","N","","","","","","N","","2","","05"
2012036957,"99","8","1234 MARKET PLACE,14TH","","PHILADELPHIA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","2","","11"
2012041496,"99","8","1234 MARKET STREET,14TH","","PHILADELPHIA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","1","","11"
2012041791,"99","9","UNKNOWN","","UNKNOWN","ZZ","99999","MORRISVILLE SWEEPING INC","9999999999","999999","","","","","","","","","","999999999","N","","2","99999999","05"
2012042436,"02","3","1001 INDUSTRIAL HWY, BU","","EDDYSTONE","PA","19022","MCJUNKIN RED MAN CORP","9999999999","025950","","","","","N","","","","","","N","","2","00085655","03"
2012042556,"99","1","5400 GRAYS AVE","","PHILADELPHIA","PA","19143","BARTASH PRINTING INC","9999999999","053220","","","","","N","","","","","","N","","1","","05"
2012042561,"05","1","901NORTH LIBERTY","901 KANSAS AVE","NORTH LIBERTY","IA","52317","HEARTLAND EXPRESS OF IOWA","9999999999","068000","","","","","N","","","","","","N","","1","00134697","08"
2012047165,"99","9","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","","","","1","","99"
2012048151,"99","1","1592 RT 38 PO BOX 619","","LUMBERTON","NJ","08048","MILLER AUTO LEASING","9999999999","999999","","","","","N","","","","","","N","","1","","05"
2012048219,"03","8","3740 E THOMPSON ST","","PHILA","PA","19137","ATLANTIC EXPRESS OF PA","2155375405","026010","","","","","N","","","","","","N","A-00111639","1","","11"
2012050190,"99","1","8275 US ROUTE 130 SOUTH","","PENNSAUKEN","NJ","08110","CANADA DRY DELAWARE VALLEY BTLG","9999999999","999999","","","","","N","","","","","","N","","3","","08"
2012065409,"02","8","1234 MARKET ST","","PHILA","PA","19101","SEPTA","2155804195","037920","","","","","N","","","","","","N","","2","00010206","11"
2012066485,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","2","","11"
2012067334,"02","1","3310 - 75TH AV","","LANDOVER","MD","20785","KEANY PRDUCE","3017723333","026000","","","","","N","","","","","","N","","1","00404782","03"
2012068854,"99","8","13420 DAMAR DR STE M","","PHILADELPHIA","PA","19116","CLASS ONE BUS COMPANY INC","9999999999","","","","","","N","","","","","","N","","1","99999999","11"
2012071426,"02","8","6821 NORWITCH DRIVE","","PHILADELPHIA","PA","19153","ALL CITY TRANSPORTATION","2679399305","","","","","","N","","","","","","N","","3","","10"
2012073638,"99","8","1234 MARKET","","PHILADELPHIA","PA","19107","SEPTA","2155807853","999999","","","","","N","","","","","","N","","1","","11"
2012074439,"02","1","1120 INDUSTRIAL BLVD","","SOUTH HAMPTON","PA","18966","STERICYCLE","8888798107","025999","","","","","N","","","","","","N","","2","00703440","09"
2012077904,"05","9","5300 LINDBERGH BLVD","","PHILADEPHIA","PA","19143","SHIELD TRANSPORATION INC","8564627793","080000","","","","","N","","","","","","N","","1","00740810","09"
2012078996,"99","7","100 S BROAD ST,3RD FLOO","","PHILADELPHIA","PA","19110","CITY OF PHILA","9999999999","034700","","","","","N","","","","","","N","","1","99999999","05"
2012078996,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","N","","2","99999999","10"
2012079373,"99","1","RT 10 GREEN HILLS","","READING","PA","19603","PENSKE TRUCK LEAS","8669999504","012300","","","","","N","","","","","","N","","2","00327547","99"
2012083007,"99","8","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","2","","11"
2012083160,"99","9","1050 SWEDESFORD RD","","BERWYN","PA","19312","PECO ENERGY CO","9999999999","019000","","","","","N","","","","","","N","","1","","05"
2012084667,"04","4","2650 AUDUBON RD.","","NORRISTOWN","PA","19403","SOLID WAASTE SERVICES INC DBA JP","2679715475","073280","","","","","N","","","","","","N","","3","00454743","04"
2012089216,"05","1","3190  S 70TH ST, ROOM 2","","PHILADELPHIA","PA","19153","UNITED STATE POSTAL SERVICE","2158635396","080000","","","","","N","","","","","","N","","2","","08"
2012089586,"03","8","ONE PENN PLAZA","","NEWARK","NJ","07105","NJ TRANSIT CORP","9734919400","","","","","","N","","","","","","N","","1","","11"
2012095407,"99","9","250 ROCK HILL RD","","BALA-CYNWYD","PA","19004","FLEETWAY CAPITAL CORP","9999999999","999999","","","","","N","","","","","","N","","2","","05"
2012104184,"02","8","1234 MARKET ST 54MST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","1","","11"
2012104237,"99","8","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","1","","11"
2012111813,"99","9","100 S BROAD ST,3RD FLOO","","PHILADELPHIA","PA","19110","CITY OF PHILADELPHIA","9999999999","023000","","","","","","","","","","","U","","2","","05"
2012112646,"05","1","1511 W LINCOLN AVE","","PEORIA","IL","61653","INTERSTATE BRANDS CORP","2159691950","999999","","","","","N","","","","","","N","","2","","08"
2012117216,"99","8","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","","N","","1","","11"
2012117896,"03","8","1234 MARKET ST","","PHILADELHIA","PA","19107","TRENTON-PHILADELPHIA COACH CO.","2155807947","066600","","","","","N","","","","","","N","","1","00010206","11"
2012121422,"02","4","733 WILLOWGROVE AVE","","GLENSIDE","PA","19038","GREENSCAPE LANDSCAPING CONTRACTO","2158817103","025999","","","","","N","","","","","","N","","1","01000137","03"
2012127753,"99","9","1050 SWEDESFORD","","BERWYN","PA","19312","PECO ENERGY","6108326531","011400","","","","","N","","","","","","U","","2","00041507","99"
2013003688,"","9","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","","","","","","","","","","","","","","1","","99"
2013003921,"02","8","1234 MARKET ST","14TH FL","PHILADELPHIA","PA","19107","SOUTHEAST PA TRANS AUTHORITY","2155803100","","","","","","N","","","","","","N","","2","99999999","11"
2013006115,"02","8","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","N","","1","","11"
2013006716,"99","8","1234 MARKET ST 14TH ST","","PHILADELPHIA","PA","19170","SEPTA","9999999999","","","","","","N","","","","","","N","","1","","11"
2013006734,"99","8","1234 MARKET STREET,14TH","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","N","","1","","11"
2013006917,"99","7","100 S BROAD ST,3RD FL","","PHILADELPHIA","PA","19110","CITY OF PHILADELPHIA","9999999999","","","","","","N","","","","","","N","","1","99999999","09"
2013012021,"99","1","47 HERSHEL ST","","FEASTERVILLE","PA","19053","CUNDARI TRUCKING","9999999999","054000","","","","","N","","","","","","N","","2","","08"
2013015580,"05","3","300 HANSEN ACCESS ROAD","","KING OF PRUSSIA","PA","19406","VIMCO INC","9999999999","080000","","","","","N","","","","","","N","","1","00176228","08"
2012009828,"99","1","936 BRISTOL PIKE","","BENSALEM","PA","19020","MILLVOIS FIRESTONE","2152441116","011500","","","","","N","","","","","999999999","N","","3","01092543","02"
2012013411,"03","9","PO BOX 27728","","SALT LAKE CITY","UT","84127","C R ENGLAND","8019722712","080000","","","","","N","","","","","","N","","2","00028406","05"
2012015466,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","999999","","","","","","","","","","999999999","N","","2","99999999","11"
2012024287,"99","8","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","","","","","","N","","","","","","U","","3","99999999","11"
2012032509,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","1","","11"
2012032540,"99","1","56 POPLAR ST 1ST FL","","JERSEY CITY","NJ","07307","RAJPAL SINGH","9999999999","999999","","","","","N","","","","","","N","","2","","08"
2012034618,"99","8","1234 MARKET ST,14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","1","","11"
2012036875,"99","1","5275 TILGHMAN ST","","ALLENTOWN","PA","18104","PRAXAIR DISTRIBUTION MID ATLAN","9999999999","033000","","","","","N","","","","","","N","","2","","05"
2012039822,"99","8","1234 MARKET ST,14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","1","","11"
2012047247,"99","8","1234 MAKRET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","2155807800","999999","","","","","N","","","","","","N","","3","","11"
2012048080,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","2","","11"
2012049515,"03","1","21 EMPIRE BLVD","","SOUTH HACKENSACK","NJ","07606","DORAS NATURALS INC","2012290500","033000","","","","","N","","","","","","N","","1","01166441","04"
2012052689,"99","8","1234 MARKET ST","","PHILADELPHIA","PA","19138","SEPTA","9999999999","999999","","","","","N","","","","","","N","","2","","11"
2012060729,"99","8","734 SCHUYLKILL AVE","","PHILADELPHIA","PA","19146","SCHOOL DISTRICT OF PHILADELPHIA","9999999999","999999","","","","","N","","","","","","N","","1","","11"
2012060820,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","2","","11"
2012061282,"05","2","27 PINEVIEW COURT","","MONROE","NJ","08831","BULK EXPRESS LOGISTICS INC","7326982998","080000","","","","","N","","","","","","N","","1","01344102","08"
2012063103,"02","8","1234 MARKET STREET","FOURTHTEENTH FLOOR","PHILDELPHIA","PA","19107","SEPTA","2155804123","999999","","","","","N","","","","","","N","","1","00010206","11"
2012069266,"02","8","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","2155805301","037920","","","","","N","","","","","","N","","1","00010206","11"
2012069638,"99","1","PO BOX 140849","","IRVING","PA","75014","GENERAL ELECTRIC CAPITAL CORP","9999999999","016000","","","","","N","","","","","","N","","1","","05"
2012073329,"99","2","2711 KNOT RD.","","KNOXVILLE","TN","37922","KENAN TRANSPORT CO","9733920912","079000","3","","","","Y","1","","","","","N","","2","00192679","08"
2012073899,"02","4","4917 WARRINGTON AVE 1ST","","HARRISBURG","PA","19143","PENNDOT","2152251415","041000","","","","","N","","","","","999999999","N","","2","99999999","03"
2012075656,"03","1","PO BOX 433","","WILLIAMSPORT","MD","21795","BOWMAN SALES AND EQUIPMENT","2156725002","080000","","","","","N","","","","","","N","","1","00590923","08"
2012078393,"99","1","1324 N 4TH ST","","PHILADELPHIA","PA","19122","OLD CITY MOVERS","9999999999","021000","","","","","N","","","","","","N","","2","99999999","09"
2012078600,"99","8","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","2","","10"
2012083021,"99","9","PO BOX 181","","MINOTOLA","NJ","99999","MIKE & MATT LOGISTICS INC","9999999999","999999","","","","","N","","","","","","N","","2","","99"
2012083395,"99","8","7559 WALTON DR","","ROCKFORD","IL","61108","COACH LEASING","9999999999","999999","","","","","N","","","","","","N","","1","","11"
2012083811,"99","1","3032 GLENVILLE RD","","COCHRANVILLE","PA","19330","3032 LLC","9999999999","080000","","","","","N","","","","","","N","","2","","08"
2012095518,"","9","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","","","","","","","","","","","","","","1","","99"
2012095614,"","9","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","","","","","","","","","","","","","","1","","99"
2012095639,"","8","1234 MARKET ST","","PHILA","PA","99999","SEPTA","2155807800","","","","","","N","","","","","","N","","2","","11"
2012096953,"03","1","416 VALLEY ROAD","","TAMAQUA","PA","18252","KOCH'S TURKEY FARM","5706682089","058400","","","","","N","","","","","","N","","2","00601551","04"
2012096954,"02","0","193 TENBY CHASE DR.APT.","","DELRAN","NJ","08075","ESNAF KLJUCO","8569069370","018000","","","","","N","","","","","","N","","2","01716343","07"
2012098461,"99","8","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","","","","","","N","","","","","","","","1","","12"
2012103975,"","9","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","","","","","","","","","","","","","","2","","99"
2012111630,"","9","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","","","","","","","","","","","","","","2","","99"
2012111811,"99","8","2500 WHEATSHEAF LN","","PHILADELPHIA","PA","19137","DURHAM SCHOOL SERVICES LP","9999999999","","","","","","N","","","","","","N","","1","","11"
2012117361,"04","7","403 YETTA DR","","BLACKWOOD","NJ","08012","TRI-STATE WASTE & RECYCLING INC","2152888797","800000","","","","","N","","","","","","N","","1","00945309","04"
2012117361,"05","9","PO BOX 291","","CEDAR BROOK","NJ","08018","UNITED ASPHALT CO INC","9999999999","800000","","","","","","","","","","","N","","2","00656687","08"
2012120070,"","8","2500 WHEATSHEAF LANE","","PHILA","PA","19137","DURHAM SCHOOL SERVICES","9999999999","","","","","","N","","","","","","N","","1","00000214","10"
2012127236,"05","1","32 NOBLE ST","","NEWARK","NJ","07114","AMERICA TRANSPORT LLC","6092596102","080000","","","","","N","","","","","","N","","1","00823590","08"
2013002856,"04","4","3000 HEADLEY ST","","PHILADELPHIA","PA","19137","REPUBLIC SERVICES OF PA","2157686950","073280","","","","","N","","","","","","N","","1","00348394","04"
2013004022,"99","8","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","","N","","2","","11"
2012010987,"03","3","2945 PERSIMMON DRIVE","","YORK","PA","17404","ZARFOS 1  TRUCKING","7174875153","080000","","","","","N","","","","","","N","","2","00867970","04"
2012014966,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","999999","","","","","","","","","","999999999","N","","1","99999999","11"
2012015352,"99","2","UNKNOWN","","UNKNOWN","ZZ","99999","PENSKE","9999999999","","","","","","","","","","","","N","","2","99999999","03"
2012020342,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","999999","","","","","","","","","","999999999","N","","1","99999999","11"
2012020361,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","999999","","","","","","","","","","999999999","N","","1","99999999","11"
2012020401,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","2155806229","999999","","","","","N","","","","","999999999","N","","1","99999999","11"
2012020401,"99","7","OFFICE FLEET MANAGEMENT","100 S BROAD ST","PHILADELPHIA","PA","19110","WASTE MANAGEMENT","2156852601","999999","","","","","N","","","","","999999999","U","","2","00025065","98"
2012027723,"99","8","1234 MARKET ST,14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","1","","11"
2012028029,"05","1","4350 HADDONFIELD RD","","PENNSAUKEN","NJ","08109","MARK TRANS INC","8564861122","080000","3","","","","Y","1","","","","","N","","1","01034073","08"
2012028098,"02","7","100 S BROAD ST","","PHILADELPHIA","PA","19110","CITY OF PHILADELPHIA","2156861776","023000","","","","","","","","","","999999999","N","","1","99999999","03"
2012032605,"99","1","5 GROCE ST","","GLENOLDEN","PA","19036","A L CIRINEO CO INC","9999999999","033000","","","","","N","","","","","","N","","2","","05"
2012032678,"99","8","3101 ORTHODOX ST","","PHILADELPHIA","PA","19137","YELLOWBIRD BUS CO INC","9999999999","999999","","","","","N","","","","","","N","","1","","11"
2012034699,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","099999999","N","","1","99999999","11"
2012040801,"03","2","2001 N. CLINE AVE.","","GRIFFITH","IN","46319","BULKMATIC TRANSPORT CO. INC.","4844339509","080000","","","","","N","","","","","","N","","1","00076065","08"
2012041537,"99","1","7777 ESSINGTON AVENUE","","PHILADELPHIA","PA","19153","BENTLEY TRUCK SERVICES","9999999999","033000","","","","","N","","","","","","N","","2","","05"
2012041591,"99","1","3 CAPITAL DR UNIT 3872","","EDEN PRAIRIE","PA","55344","GELCO CORPORATION","9999999999","017500","","","","","N","","","","","","N","","1","","05"
2012052060,"02","4","17TH AND ARSENAL BLVD","","HARRISBURG","PA","17120","PENNDOT","7177872838","039000","","","","","N","","","","","","N","","2","","09"
2012064014,"99","9","220 E WASHINGTON AVE","","NORRISTOWN","PA","99999","RDS VENDING LLC","9999999999","014500","","","","","N","","","","","","N","","2","","05"
2012066458,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","U","","1","99999999","11"
2012066467,"99","8","1234 MARKET ST 14TH FL","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","2","","11"
2012076045,"99","8","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","2","","10"
2012078475,"01","8","1234 MARKET ST","14TH FLOOR","PHILADELPHIA","PA","19107","SOUTHEASTERN PENNYLVANIA TRANSPO","2155807800","999999","","","","","N","","","","","","N","","1","","11"
2012082856,"03","1","3540 KENNESAW STATION D","","KENNESAW","GA","301441982","BEN MOCHA TRANSPORTATION","3472647360","080000","","","","","N","","","","","","N","","1","01957730","08"
2012083122,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","999999","","","","","","","","","","999999999","N","","2","99999999","11"
2012083301,"99","1","1535 WEBSTER ST","","GARY","IN","46406","ROBERT EARL","9999999999","999999","","","","","N","","","","","","N","","1","","08"
2012083335,"99","8","3101 ORTHODOX ST","","PHILADELPHIA","PA","19137","YELLOWBIRD BUS COMPANY INC","9999999999","","","","","","N","","","","","","N","","1","99999999","11"
2012083658,"05","1","85 ELIZABETH ST. #4","","NEW YORK","NY","10013","HFCC INC","9175781320","080000","","","","","N","","","","","","N","","2","02168806","08"
2012083790,"99","1","3600 GRAYS FERRY AVE","","PHILADELPHIA","PA","19146","FEDERAL EXPRESS CORP","9999999999","016000","","","","","N","","","","","","N","","2","","05"
2012091470,"03","1","12225 STEPHENS RD.","","WARREN","MI","48089","GLS LEASCO INC.","2672435682","080000","","","","","N","","","","","","N","","2","00661173","08"
2012096029,"","9","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","","","","","","","","","","","","","","99","","99"
2012098194,"99","8","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","","N","","1","","11"
2012098443,"99","8","3001 E ORTHODOX ST","","PHILADELPHIA","PA","19137","YELLOWBIRD BUS CO INC","9999999999","","","","","","N","","","","","","N","","2","99999999","11"
2012098979,"99","8","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","","N","","1","","11"
2012098999,"99","8","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","","N","","1","","11"
2012104002,"99","1","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","","N","","2","","08"
2012104002,"99","1","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","","N","","3","","08"
2012104107,"02","8","1234 MARKET ST","14TH FL","PHILADELPHIA","PA","19107","SOUTHEASTERN PA TRANSPORTATION","2155807947","040130","","","","","N","","","","","","N","","2","00010206","03"
2012108032,"05","3","908 BROADWAY ST","","MASURY","OH","44438","P I & I MOTOR EXPRESS INC","3304484035","080000","","","","","N","","","","","","N","","2","00122443","08"
2012110526,"05","1","PO BOX 1078","","HIGHLAND PARK","IL","60035","ANTHEM PROPANE EXCHANGE LLC","8475594400","060000","3","","","","Y","1","","","","","N","","2","01967938","08"
2012111641,"","9","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","","","","","","","","","","","","","","1","","99"
2012115094,"99","8","UNKNOWN","","UNKNOWN","ZZ","99999","ATLANTIC EXPRESS SCHOOL BUS","9999999999","","","","","","N","","","","","","N","","2","99999999","11"
2012115144,"05","7","1400 E BRISTOL ST","","PHILADELPHIA","PA","19124","CARRIBBEAN OPERATORS INC","2679788147","080000","","","","","N","","","","","","N","","1","00959608","08"
2012119121,"02","8","1234 MARKET ST","","PHILADELPHIA","PA","19107","TRENTON-PHILADELPHIA COACH SEPTA","2155807947","042540","","","","","N","","","","","","N","","2","00010206","11"
2012119448,"02","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","2155807947","040130","","","","","N","","","","","","N","","2","00010206","11"
2012121876,"99","9","2828 BRECKENRIDGE BLVD","","NORRISTOWN","PA","19403","J MASTROCOLA HAULING INC","9999999999","073280","","","","","N","","","","","","N","","1","99999999","99"
2012128221,"99","8","1234 MARKET ST,14 FLOOR","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","N","","2","99999999","11"
2012128276,"","9","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","","","","","","","","","","","","","","1","","99"
2013003494,"05","2","4303 N MAIN STREET","","E PEORIA","IL","61611","USA TRUCK INC.","2177851800","080000","","","","","N","","","","","","N","","2","00213754","06"
2012011826,"05","1","747 S. 6TH ST","","RICHMOND","IN","47374","JAY ORRIN WILSON","9999999999","080000","","","","","N","","","","","","N","A-00115224","2","00714483","06"
2012012149,"05","1","155 PROSPECT PLAINS RD","","MONROE TWNSHP","NJ","08831","OCEAN TRANSPORT LLC","6092408187","080000","","","","","N","","","","","","N","","1","01759834","08"
2012012606,"99","8","1234 MARKET ST","","PHILADELPHIA","PA","99999","SEPTA","9999999999","999999","","","","","N","","","","","","N","","2","","11"
2012015348,"99","9","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","","","","","","999999999","N","","2","99999999","99"
2012015499,"99","2","649 SOUTH","","KENNETT SQUARE","PA","19348","KAOLIN FARM INC","9999999999","999999","","","","","","","","","","000000UNK","N","UNK","1","00000UNK","08"
2012017812,"02","1","15 E OREGON AVE","","PHILADELPHIA","PA","19148","UPS INC","2153899077","999999","","","","","N","","","","","999999999","N","","2","99999999","03"
2012020613,"99","2","PO BOX 1158","","JESSUP","MD","99999","LANCASTER FOODS LLC","9999999999","999999","","","","","","","","","","999999999","N","","1","99999999","08"
2012029055,"02","8","6821 NORWITCH DR","","PHILADELPHIA","PA","19153","ALL CITY TRANSPORTATION INC","2153658000","027500","","","","","N","","","","","","N","A-00118450","2","","11"
2012031451,"02","3","324 HAWTHORN ST","","GLASSBORO","NJ","08028","EVERGREEN TOWING","8568480023","025500","","","","","N","","","","","","N","","1","01768366","03"
2012033493,"05","7","3728 W COUNTRY CLUB RD","","PHILADELPHIA","PA","19131","CARRIBBBEAN OPERATORS INC","2154734070","080000","","","","","N","","","","","","N","","1","00959608","08"
2012034759,"02","8","3740 THOMPSON ST","","PHILADELPHIA","PA","19137","ATLANTIC EXPRESS","2155375405","999999","","","","","N","","","","","","N","","2","","11"
2012034762,"99","1","1592 ROUTE 38","","LUMBERFOX","NJ","08048","MILLER AUTO LEASING CO","9999999999","999999","","","","","N","","","","","","N","","4","","08"
2012043942,"05","2","PO BOX 602 GARDEN RD","","PITTSGROVE TOWNSHIP","NJ","08318","LEE TRANSPORT SYSTEMS","8563587555","080000","3","","","","Y","1","","","","","N","","1","00907709","08"
2012047107,"99","9","500 OLD DOMINION WAY","","THOMASVILLE","NC","99999","DOMINION FREIGHT LINE","9999999999","999999","","","","","N","","","","","","N","","1","","08"
